date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:34:46	8360/8360	---M--	200	added ('OK')	font/woff	etag:%229f0973d2120d02df360950b7f799e4cb%22	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-bold-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-bold-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:47	51214/51214	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:50%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:47	51214/51214	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:50%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:47	13832/13832	---M--	200	added ('OK')	font/woff2	etag:%228dc35a4ab81a69d511a3a3fc23897e69%22	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:48	19576/19576	---M--	200	added ('OK')	font/woff	etag:%227c5862507d830e47e5a9d7eeb6d5efb4%22	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:48	34610/34610	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:51%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:48	34610/34610	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:51%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:49	12964/12964	---M--	200	added ('OK')	font/woff2	etag:%22f217116a9b6fbc615aab83f417e8a034%22	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:49	17348/17348	---M--	200	added ('OK')	font/woff	etag:%223cc019b9d0a38d3fc554923ef4d74f26%22	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:49	10750/10750	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:47%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-bold.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-bold.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:49	10750/10750	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:47%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-bold.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-boldd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:50	9148/9148	---M--	200	added ('OK')	font/woff2	etag:%22733ef7c5ee97684ffbc75aaf10df69ce%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-bold.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-bold.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:50	12316/12316	---M--	200	added ('OK')	font/woff	etag:%2255c77f2271ddf3fd8aed29ca949489b7%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-bold.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-bold.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:51	8340/8340	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:49%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-bold.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-bold.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:51	8340/8340	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:49%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-bold.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-boldd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:51	7240/7240	---M--	200	added ('OK')	font/woff2	etag:%225730401f234a4e43a782fe742d2cd4ce%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-bold.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-bold.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:51	9588/9588	---M--	200	added ('OK')	font/woff	etag:%22872ceb3546c6cdab32ecc0fb4cab30fb%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-bold.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-bold.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:52	7071/7071	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:50%20GMT	https://fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-bold.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-bold.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:52	7071/7071	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:50%20GMT	https://fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-bold.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-boldd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:52	6272/6272	---M--	200	added ('OK')	font/woff2	etag:%2283d93e8757860ef782420937d0d4d04d%22	https://fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-bold.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-bold.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:52	8236/8236	---M--	200	added ('OK')	font/woff	etag:%22154c5a9e09f6cb77a78fee1ec73b6f40%22	https://fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-bold.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-bold.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:53	24694/24694	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:52%20GMT	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-bold.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-bold.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:53	24694/24694	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:52%20GMT	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-bold.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-boldd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:54	5972/5972	---M--	200	added ('OK')	font/woff2	etag:%2273fb5ca02103402edafcd44b9f740d50%22	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-bold.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-bold.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:54	8412/8412	---M--	200	added ('OK')	font/woff	etag:%22526ba9e17f0b643d99595f0de834509c%22	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-bold.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-bold.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:55	15698/15698	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:50%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:55	15698/15698	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:50%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-boldd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:55	13216/13216	---M--	200	added ('OK')	font/woff2	etag:%22fa8efb0cf11d0d8be556ba1dfb70b81b%22	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:55	18736/18736	---M--	200	added ('OK')	font/woff	etag:%220b01d18a5d9be4d90b16f352e0a5467e%22	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-bold.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:56	14362/14362	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:51%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:56	14362/14362	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:51%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-boldd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:56	12504/12504	---M--	200	added ('OK')	font/woff2	etag:%229f3e0f5077679174152c43c0da165657%22	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:56	16756/16756	---M--	200	added ('OK')	font/woff	etag:%2279982e1405f24692092b7c535231358d%22	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-bold.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:57	11390/11390	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:48%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:57	11390/11390	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:48%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:58	9728/9728	---M--	200	added ('OK')	font/woff2	etag:%228972c35cbbe014ec1e31d9e23e00a998%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:58	13116/13116	---M--	200	added ('OK')	font/woff	etag:%226c84b04c96dc6fa8477c0df1e8cf005d%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:59	8865/8865	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:49%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:59	8865/8865	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:49%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:59	7596/7596	---M--	200	added ('OK')	font/woff2	etag:%22778baaea27f602fbdc1299a44b410837%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:34:59	10192/10192	---M--	200	added ('OK')	font/woff	etag:%22842e75d93bbf06abe8b7c1bc1f7baf0b%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:00	7462/7462	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:49%20GMT	https://fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-light-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-light-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:00	7462/7462	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:49%20GMT	https://fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-light-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-light-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:01	6520/6520	---M--	200	added ('OK')	font/woff2	etag:%22688c11f498f7c8fb475908abff1ef376%22	https://fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-light-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-light-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:01	8720/8720	---M--	200	added ('OK')	font/woff	etag:%22355f78cb1f18390175121492100f4744%22	https://fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-light-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/greek/proxima-nova-greek-light-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:01	7075/7075	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:52%20GMT	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-light-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-light-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:01	7075/7075	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:52%20GMT	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-light-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-light-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:02	5920/5920	---M--	200	added ('OK')	font/woff2	etag:%22bffb3491c2b32c6901a5f80a20b6adfb%22	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-light-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-light-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:03	8376/8376	---M--	200	added ('OK')	font/woff	etag:%229f7fdcb5f0e550bf51b9bd565aa9ff94%22	https://fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-light-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/vietnamese/proxima-nova-vietnamese-light-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:03	16179/16179	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:50%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-light-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-light-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:03	16179/16179	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:50%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-light-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-light-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:04	13604/13604	---M--	200	added ('OK')	font/woff2	etag:%22123b032824b138e9e09de9ce7257a775%22	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-light-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-light-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:04	19488/19488	---M--	200	added ('OK')	font/woff	etag:%22aacdc8293dfd8753797726eaf2f71ad5%22	https://fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-light-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin-ext/proxima-nova-latin-ext-light-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:05	14705/14705	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:51%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-light-italic.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-light-italic.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:05	14705/14705	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:51%20GMT	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-light-italic.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-light-italicd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:05	12816/12816	---M--	200	added ('OK')	font/woff2	etag:%22f5506d1b205b11cf5f8671a55960e622%22	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-light-italic.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-light-italic.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:06	17324/17324	---M--	200	added ('OK')	font/woff	etag:%224ea2933fb84a43c18e94c31bfb3e627e%22	https://fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-light-italic.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/latin/proxima-nova-latin-light-italic.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:06	26994/26994	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:48%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-lightd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:06	26994/26994	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:48%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:06	9276/9276	---M--	200	added ('OK')	font/woff2	etag:%22e52f1b9f0f410a7c119d0c55895080ca%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:07	12588/12588	---M--	200	added ('OK')	font/woff	etag:%22f45c00cf226d1d74c70a33179c64a3e7%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light.woff	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic-ext/proxima-nova-cyrillic-ext-light.woff	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:07	8420/8420	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:49%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light.eot	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:07	8420/8420	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2013%20Jun%202019%2014:23:49%20GMT	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light.eot?	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-lightd41d.eot	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
17:35:07	7228/7228	---M--	200	added ('OK')	font/woff2	etag:%226fa0fea159a1bb5e535a333ee5c44047%22	https://fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light.woff2	D:/Temp/frameio/frame%20io%20guide/fonts.intercomcdn.com/proxima-nova/cyrillic/proxima-nova-cyrillic-light.woff2	(from https://fonts.intercomcdn.com/proxima-nova/proxima-nova-all.css)
